PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
5282_03,Earth,TRUE,G/860/S,Virgo,0,FALSE,0,0,0,0,0,Kenda Torrez,TRUE
5287_01,Earth,FALSE,G/861/S,Cygnus,42,FALSE,0,0,0,214,50,Shanya Webstephrey,TRUE
5288_01,Earth,FALSE,F/1081/P,Andromeda,36,FALSE,1,716,3,0,57,Thell Masquez,TRUE
5290_01,Earth,FALSE,F/1083/P,Andromeda,31,FALSE,1177,2,0,0,1,Bretty Patthews,FALSE
5291_01,Earth,FALSE,G/854/P,Virgo,27,FALSE,3905,7,0,4,53,Luisy Gaington,FALSE
5292_01,Europa,FALSE,C/206/S,Andromeda,25,FALSE,0,4313,0,175,60,Celavar Galoquid,TRUE
5297_01,Earth,TRUE,G/856/P,Andromeda,32,FALSE,0,0,0,0,0,Candra Bushallert,TRUE
5298_01,Earth,TRUE,G/862/S,Andromeda,14,FALSE,0,0,0,0,0,Rician Sweett,TRUE
5299_01,Earth,TRUE,G/863/S,Andromeda,16,FALSE,0,0,0,0,0,Brina Coopezmaney,TRUE
5300_01,Earth,TRUE,G/864/S,Virgo,51,FALSE,0,0,0,0,0,Healle Klindsayer,TRUE
5301_01,Europa,TRUE,B/181/P,Andromeda,21,FALSE,0,0,0,0,0,Altara Pretive,TRUE
5301_02,Europa,TRUE,B/181/P,Virgo,31,FALSE,0,0,0,0,0,Sadares Pretive,TRUE
5303_01,Earth,FALSE,G/734/S,Andromeda,9,FALSE,0,0,0,0,0,Patoya Hoffergess,FALSE
5303_02,Earth,FALSE,G/857/P,Andromeda,7,FALSE,0,0,0,0,0,Loree Hoffergess,TRUE
5303_03,Earth,FALSE,G/857/P,Andromeda,3,FALSE,0,0,0,0,0,Jimmyn Lambleyoun,TRUE
5303_04,Earth,TRUE,G/857/P,Andromeda,2,FALSE,0,0,0,0,0,Yvonna Lambleyoun,TRUE
5303_05,Earth,FALSE,G/857/P,Virgo,7,FALSE,0,0,0,0,0,Ronia Lambleyoun,FALSE
5304_01,Mars,FALSE,F/1019/S,Andromeda,18,FALSE,1744,0,8,8,0,Tench Brine,FALSE
5304_02,Mars,TRUE,F/1019/S,Andromeda,33,FALSE,0,0,0,0,0,Jagles Brine,TRUE
5305_01,Earth,FALSE,F/1084/P,Andromeda,23,FALSE,0,2891,0,6,0,Elindy Simmonders,TRUE
5307_01,Europa,TRUE,B/204/S,Andromeda,13,FALSE,0,0,0,0,0,Mirark Fuelisent,TRUE
5310_01,Mars,FALSE,F/1021/S,Andromeda,32,FALSE,4702,0,449,190,0,Dontch Terry,FALSE
5312_01,Europa,TRUE,B/182/P,Andromeda,27,FALSE,0,0,0,0,0,Sulaton Prefule,TRUE
5313_01,Earth,FALSE,F/1085/P,Andromeda,23,FALSE,0,491,0,61,0,Tracia Guezaley,TRUE
5314_01,Europa,FALSE,C/208/S,Andromeda,25,FALSE,0,3625,0,0,168,Skatik Arible,TRUE
5315_01,Earth,FALSE,F/1086/P,Andromeda,18,FALSE,454,0,0,324,0,Gwendy Toddleton,FALSE
5316_01,Mars,TRUE,F/1087/P,Virgo,23,FALSE,0,0,0,0,0,Cats Ses,TRUE
5320_01,Europa,TRUE,E/330/P,Virgo,31,FALSE,0,0,0,0,0,Errima Callower,TRUE
5320_02,Europa,FALSE,E/330/P,Andromeda,32,FALSE,0,1301,0,94,356,Hallah Opshoent,FALSE
5322_01,Mars,TRUE,F/1090/P,Andromeda,22,FALSE,0,0,0,0,0,Allift Part̩,TRUE
5323_01,Mars,TRUE,F/1091/P,Andromeda,38,FALSE,0,0,0,0,0,Coakey Cort,TRUE
5325_01,Earth,FALSE,F/1023/S,Cygnus,21,FALSE,751,5,0,1,0,Wandy Blandez,TRUE
5326_01,Mars,TRUE,F/1092/P,Andromeda,28,FALSE,0,0,0,0,0,Wales Khart,TRUE
5327_01,Europa,FALSE,B/183/P,Andromeda,38,FALSE,0,0,0,0,0,Furudra Ticiay,FALSE
5330_01,Earth,FALSE,F/1094/P,Andromeda,20,FALSE,0,0,708,101,0,Race Oconley,TRUE
5331_01,Earth,FALSE,F/1095/P,Andromeda,23,FALSE,0,1,292,0,340,Coreen Woodgezalez,FALSE
5333_01,Earth,FALSE,G/862/P,Andromeda,48,FALSE,456,0,39,0,5,Vane Andley,TRUE
5334_01,Earth,TRUE,G/867/S,Virgo,15,FALSE,0,0,0,0,0,Besse Connon,TRUE
5334_02,Earth,FALSE,G/867/S,Andromeda,30,FALSE,0,674,39,0,10,Therly Connon,TRUE
5337_01,Mars,FALSE,F/1024/S,Andromeda,40,FALSE,286,0,2299,12,0,Rish Bre,TRUE
5340_01,Earth,FALSE,G/868/S,Andromeda,36,FALSE,0,0,33,677,0,Cassa Carsoning,FALSE
5341_01,Earth,TRUE,G/869/S,Andromeda,20,FALSE,0,0,0,0,0,Jessa Greenez,TRUE
5343_01,Mars,FALSE,E/332/P,Andromeda,17,FALSE,13,0,565,367,1,Rahars Resty,FALSE
5344_01,Europa,FALSE,C/168/P,Virgo,38,FALSE,0,439,0,434,10074,Sargin Prieress,FALSE
5344_02,Europa,TRUE,C/168/P,Virgo,38,FALSE,0,0,0,0,0,Dyonon Prieress,TRUE
5345_01,Mars,FALSE,D/167/P,Andromeda,14,FALSE,809,0,59,0,0,Frunad Cheen,FALSE
5345_02,Mars,FALSE,E/333/P,Andromeda,24,FALSE,134,0,6,1450,0,Cops Cheen,FALSE
5346_01,Earth,FALSE,E/334/P,Andromeda,21,FALSE,37,0,31,696,63,Tera Kaney,TRUE
5347_01,Europa,FALSE,C/169/P,Andromeda,18,FALSE,0,3770,0,287,3491,Anton Caljoiry,FALSE
5348_01,Mars,FALSE,D/168/P,Andromeda,26,FALSE,164,0,853,0,39,Money Sache,TRUE
5350_01,Europa,FALSE,C/170/P,Andromeda,35,FALSE,25,866,0,3198,459,Atinon Foraud,FALSE
5351_01,Mars,FALSE,F/1026/S,Virgo,46,FALSE,1082,80,1177,0,323,Hion Knike,FALSE
5353_01,Europa,TRUE,B/205/S,Virgo,13,FALSE,0,0,0,0,0,Ranan Reelest,TRUE
5353_02,Europa,FALSE,B/205/S,Andromeda,39,FALSE,43,9365,144,0,118,Weidus Reelest,TRUE
5354_01,Mars,FALSE,D/161/S,Cygnus,49,FALSE,1690,0,85,0,0,Panch Letty,FALSE
5354_02,Mars,FALSE,E/339/S,Andromeda,28,FALSE,0,0,0,0,0,Bares Kraie,FALSE
5355_01,Earth,FALSE,F/1098/P,Andromeda,27,FALSE,0,686,0,101,9,Kerrie Deckley,TRUE
5355_02,Earth,TRUE,G/865/P,Andromeda,21,FALSE,0,0,0,0,0,Verly Deckley,TRUE
5356_01,Earth,FALSE,E/340/S,Andromeda,29,FALSE,0,32,0,4517,0,Julies Winsley,FALSE
5359_01,Earth,FALSE,F/1099/P,Andromeda,27,FALSE,0,45,225,14,519,Adammy Hinglendez,FALSE
5360_01,Mars,TRUE,F/1100/P,Andromeda,38,FALSE,0,0,0,0,0,Morms Nake,TRUE
5361_01,Earth,FALSE,F/1101/P,Cygnus,18,FALSE,0,0,0,150,0,Elica Brantuarez,TRUE
5362_01,Europa,TRUE,E/336/P,Virgo,35,FALSE,0,0,0,0,0,Meratz Prearright,TRUE
5363_01,Mars,TRUE,F/1102/P,Andromeda,37,FALSE,0,0,0,0,0,Crowk Apeau,TRUE
5365_01,Earth,FALSE,E/337/P,Andromeda,60,FALSE,943,53,0,0,0,Pristy Whiters,FALSE
5366_01,Europa,TRUE,E/338/P,Andromeda,31,FALSE,0,0,0,0,0,Asellan Calved,TRUE
5367_01,Europa,TRUE,C/209/S,Andromeda,4,FALSE,0,0,0,0,0,Mesonon Fruidy,TRUE
5367_02,Earth,FALSE,C/209/S,Andromeda,34,FALSE,0,3195,0,102,1469,Dnocese Fruidy,TRUE
5367_03,Europa,FALSE,C/209/S,Virgo,46,FALSE,0,8221,0,1010,160,Anyonon Fruidy,TRUE
5368_01,Earth,FALSE,G/870/S,Andromeda,18,FALSE,0,0,55,2288,1,Alraium Disivering,FALSE
5372_01,Mars,FALSE,E/342/S,Andromeda,38,FALSE,0,0,363,7,3,Cings Mith,FALSE
5374_01,Earth,FALSE,F/1029/S,Andromeda,29,FALSE,0,61,942,2,0,Candyn Loverthyo,TRUE
5375_01,Europa,TRUE,C/210/S,Andromeda,13,FALSE,0,0,0,0,0,Scharab Tramsor,TRUE
5375_02,Europa,TRUE,C/210/S,Andromeda,26,FALSE,0,0,0,0,0,Quarke Tramsor,TRUE
5378_01,Europa,FALSE,C/173/P,Andromeda,30,FALSE,0,95,0,1202,5558,Cellum Alenter,FALSE
5379_01,Earth,FALSE,F/1030/S,Andromeda,42,FALSE,0,0,8,3409,0,Kyley Meyersones,FALSE
5380_01,Mars,FALSE,F/1104/P,Andromeda,36,FALSE,386,0,756,6,0,Hark Kit̩,FALSE
5383_01,Earth,FALSE,F/1105/P,Virgo,23,FALSE,253,0,1175,3,0,Kyley Foxter,FALSE
5384_01,Europa,FALSE,A/65/S,Andromeda,34,TRUE,0,5210,0,1332,2,Polam Dinger,TRUE
5384_02,Europa,FALSE,A/65/S,Andromeda,26,FALSE,0,4894,0,62,85,Sulatik Dinger,TRUE
5385_01,Mars,FALSE,D/170/P,Andromeda,31,FALSE,2048,0,1040,136,0,Hon Cako,FALSE
5387_01,Mars,FALSE,D/171/P,Andromeda,48,FALSE,581,6,1,158,0,Guanch Ste,FALSE
5388_01,Earth,TRUE,G/871/S,Andromeda,10,FALSE,0,0,0,0,0,Stene Chaellerty,TRUE
5389_01,Mars,FALSE,F/1106/P,Andromeda,27,FALSE,2,0,1320,0,26,Rose Prity,TRUE
5389_02,Mars,FALSE,F/1106/P,Andromeda,32,FALSE,2497,0,101,0,0,Swink Prity,FALSE
5390_01,Earth,TRUE,G/872/S,Andromeda,24,FALSE,0,0,0,0,0,Rosean Owerson,TRUE
5390_02,Earth,TRUE,G/872/S,Cygnus,20,FALSE,0,0,0,0,0,Mayne Owerson,TRUE
5390_03,Earth,FALSE,F/1032/S,Andromeda,48,FALSE,83,110,0,690,8,Brank Owerson,TRUE
5392_01,Mars,FALSE,E/343/S,Andromeda,35,TRUE,628,6,528,136,0,Zelowl Stik,FALSE
5394_01,Mars,FALSE,D/172/P,Andromeda,14,FALSE,246,0,2153,0,0,Coakey Nanie,TRUE
5395_01,Mars,FALSE,D/173/P,Andromeda,28,FALSE,4,0,2574,0,0,Fruik Traie,TRUE
5396_01,Mars,FALSE,F/1109/P,Andromeda,24,FALSE,743,378,8,0,0,Rowl Flaie,FALSE
5397_01,Mars,TRUE,D/162/S,Andromeda,42,FALSE,0,0,0,0,0,Rish Jamai,TRUE
5397_02,Mars,TRUE,D/162/S,Andromeda,8,FALSE,0,0,0,0,0,Quid Jamai,TRUE
5397_03,Mars,TRUE,D/162/S,Virgo,30,FALSE,0,0,0,0,0,Sps Jamai,TRUE
5401_01,Earth,FALSE,G/869/P,Andromeda,44,FALSE,0,0,5,30,777,Shalle Savaraldez,FALSE
5402_01,Mars,FALSE,F/1034/S,Andromeda,40,FALSE,1269,0,75,0,4,Cupers Erpie,FALSE
5404_01,Earth,FALSE,F/1111/P,Andromeda,38,FALSE,766,38,0,0,0,Bettie Gentledges,FALSE
5406_01,Earth,FALSE,F/1035/S,Cygnus,22,FALSE,2,46,0,483,67,Shally Langatein,FALSE
5408_01,Mars,FALSE,D/174/P,Andromeda,32,FALSE,1781,0,654,580,0,Moss Gene,FALSE
5408_02,Mars,FALSE,D/174/P,Andromeda,16,FALSE,2116,0,350,0,901,Felios Gene,FALSE
5410_01,Mars,FALSE,D/163/S,Andromeda,33,FALSE,748,130,1047,458,0,Sweal Frasp,FALSE
5411_01,Europa,FALSE,B/206/S,Andromeda,38,FALSE,20,3960,153,280,1674,Alrakan Scoudelle,FALSE
5412_01,Earth,FALSE,G/870/P,Andromeda,23,FALSE,0,806,0,2,0,Erie Patthews,TRUE
5413_01,Earth,FALSE,G/871/P,Andromeda,16,FALSE,3,595,0,9,321,Lorey Boyerson,TRUE
5414_01,Earth,FALSE,G/872/P,Cygnus,16,FALSE,481,0,166,0,122,Leen Buckentry,FALSE
5414_02,Earth,FALSE,G/872/P,Andromeda,11,FALSE,0,0,0,0,0,Bryany Buckentry,FALSE
5414_03,Earth,FALSE,F/1112/P,Andromeda,22,FALSE,0,824,0,0,411,Chelsa Buckentry,FALSE
5414_04,Earth,FALSE,F/1112/P,Andromeda,43,FALSE,0,0,0,0,1544,Eduana Buckentry,FALSE
5414_05,Earth,TRUE,G/872/P,Cygnus,20,FALSE,0,0,0,0,0,Becca Buckentry,TRUE
5415_01,Earth,FALSE,F/1113/P,Andromeda,22,FALSE,0,747,8,0,314,Lynez Hartz,FALSE
5416_01,Mars,FALSE,F/1114/P,Andromeda,0,FALSE,0,0,0,0,0,Wees Saf,TRUE
5416_02,Mars,FALSE,E/340/P,Andromeda,30,FALSE,138,0,208,952,0,Pos Saf,FALSE
5416_03,Mars,TRUE,F/1114/P,Andromeda,18,FALSE,0,0,0,0,0,Ech Saf,TRUE
5416_04,Mars,FALSE,F/1114/P,Virgo,0,FALSE,0,0,0,0,0,Toats Saf,TRUE
5418_01,Mars,FALSE,E/349/S,Andromeda,41,FALSE,164,0,1115,1,18,Naffsh Burta,FALSE
5420_01,Earth,FALSE,F/1036/S,Andromeda,39,FALSE,0,829,0,1,0,Gayla Merrelliss,TRUE
5421_01,Earth,FALSE,G/873/S,Andromeda,37,FALSE,389,0,1,3369,3,Carlie Steinardson,FALSE
5422_01,Europa,TRUE,D/164/S,Virgo,26,FALSE,0,0,0,0,0,Pleion Sperap,TRUE
5423_01,Mars,FALSE,F/1116/P,Andromeda,49,FALSE,552,0,7,0,183,Almone Prine,FALSE
5423_02,Mars,FALSE,E/341/P,Andromeda,28,FALSE,142,0,1878,62,0,Cranch Prine,TRUE
5424_01,Mars,FALSE,F/1117/P,Cygnus,13,FALSE,358,65,599,676,0,Chtios Dal,FALSE
5424_02,Earth,FALSE,E/342/P,Andromeda,64,FALSE,469,700,2,1,0,Docks Dal,FALSE
5425_01,Earth,FALSE,F/1037/S,Cygnus,24,FALSE,1,0,11,0,734,Alraium Disivering,FALSE
5427_01,Earth,TRUE,F/1118/P,Andromeda,18,FALSE,0,0,0,0,0,Frohs Stie,TRUE
5427_02,Mars,FALSE,F/1118/P,Andromeda,18,FALSE,3458,0,216,0,0,Panbug Blane,FALSE
5427_03,Mars,FALSE,F/1118/P,Andromeda,25,FALSE,948,0,1,170,0,Craird Stie,FALSE
5430_01,Earth,TRUE,G/873/P,Andromeda,19,FALSE,0,0,0,0,0,Inette Colomonson,FALSE
5431_01,Earth,FALSE,E/350/S,Virgo,33,FALSE,2,0,0,0,720,Joycey Wheelez,TRUE
5434_01,Earth,TRUE,G/874/P,Andromeda,24,FALSE,0,0,0,0,0,Harvin Garnes,TRUE
5435_01,Mars,FALSE,F/1121/P,Andromeda,50,FALSE,846,0,280,280,0,Fal Blane,FALSE
5436_01,Earth,FALSE,G/734/S,Andromeda,30,FALSE,0,0,0,2,827,Idace Gilleranks,FALSE
5437_01,Mars,FALSE,F/1123/P,Andromeda,44,FALSE,1267,18,0,3,0,Naffsh Soun,TRUE
5438_01,Earth,TRUE,G/875/P,Cygnus,52,FALSE,0,0,0,0,0,Eriky Puckley,FALSE
5440_01,Earth,TRUE,G/875/S,Andromeda,7,FALSE,0,0,0,0,0,Teryla Beckeey,TRUE
5440_02,Earth,FALSE,F/1041/S,Virgo,30,FALSE,0,59,18,639,0,Crisey Beckeey,FALSE
5440_03,Earth,FALSE,F/1041/S,Andromeda,27,FALSE,1109,0,0,0,0,Briney Beckeey,FALSE
5441_01,Europa,TRUE,B/207/S,Virgo,24,FALSE,0,0,0,0,0,Raston Spoilling,TRUE
5443_01,Earth,FALSE,F/1124/P,Virgo,13,FALSE,4,99,1,0,595,Gabrie Hickley,FALSE
5445_01,Earth,FALSE,F/1125/P,Andromeda,61,FALSE,0,53,813,3,0,Min Alfordonard,FALSE
5446_01,Earth,TRUE,G/876/P,Andromeda,32,FALSE,0,0,0,0,0,Jandy Bucknersony,TRUE
5447_01,Mars,TRUE,F/1126/P,Virgo,17,FALSE,0,0,0,0,0,Sug Dutty,TRUE
5447_02,Mars,FALSE,F/1126/P,Andromeda,36,FALSE,0,0,0,0,0,Poselk Coune,TRUE
5450_01,Earth,TRUE,G/877/P,Cygnus,16,FALSE,0,0,0,0,0,Samany Keithunts,TRUE
5451_01,Earth,FALSE,F/1127/P,Cygnus,21,FALSE,0,697,0,0,0,Adrie Rodger,TRUE
5452_01,Europa,FALSE,C/212/S,Andromeda,24,FALSE,0,0,0,0,0,Eleb Mander,TRUE
5453_01,Earth,FALSE,F/1044/S,Virgo,28,FALSE,0,9,0,1114,5,Elson Gallencis,FALSE
5454_01,Mars,FALSE,E/343/P,Andromeda,24,FALSE,848,1497,2,0,0,Oark Krake,FALSE
5455_01,Mars,FALSE,E/344/P,Virgo,13,FALSE,9920,0,180,130,571,Varkes Nate,FALSE
5457_01,Earth,FALSE,F/1129/P,Andromeda,39,FALSE,0,1,0,739,0,Elson Horners,FALSE
5458_01,Earth,FALSE,E/351/S,Andromeda,24,FALSE,0,0,980,7,0,Wandy Diazarez,FALSE
5459_01,Europa,FALSE,C/213/S,Andromeda,38,FALSE,0,347,0,1545,2187,Jabbab Stoile,FALSE
5462_01,Mars,FALSE,F/1131/P,Andromeda,20,FALSE,489,126,663,214,0,Laptin Part,FALSE
5463_01,Earth,FALSE,F/1045/S,Andromeda,21,FALSE,724,0,0,0,0,Laude Balderts,TRUE
5465_01,Mars,FALSE,F/1132/P,Andromeda,27,FALSE,1,1,2196,372,0,Sugaly Chit̩,FALSE
5465_02,Earth,FALSE,F/1132/P,Andromeda,49,FALSE,226,11,2,1580,0,Cings Chit̩,FALSE
5465_03,Mars,TRUE,F/1132/P,Andromeda,6,FALSE,0,0,0,0,0,Jacks Chit̩,TRUE
5466_01,Europa,TRUE,B/185/P,Virgo,41,FALSE,0,0,0,0,0,Mesons Matoltuble,TRUE
5466_02,Europa,FALSE,B/185/P,Virgo,33,TRUE,0,1473,1089,5700,1466,Menkin Boltund,FALSE
5466_03,Europa,FALSE,B/185/P,Andromeda,6,FALSE,0,0,0,0,0,Alballa Boltund,TRUE
5466_04,Europa,FALSE,B/185/P,Virgo,35,FALSE,0,4618,0,324,12061,Asterf Boltund,FALSE
5466_05,Europa,FALSE,B/185/P,Andromeda,46,FALSE,0,4524,0,243,7730,Bahyon Matoltuble,FALSE
5467_01,Earth,FALSE,F/1046/S,Andromeda,31,FALSE,2703,21,0,0,1,Evenna Garden,FALSE
5468_01,Europa,TRUE,B/208/S,Andromeda,32,FALSE,0,0,0,0,0,Brafirk Unprive,TRUE
5469_01,Europa,TRUE,A/50/P,Virgo,31,FALSE,0,0,0,0,0,Keidhma Subateful,TRUE
5470_01,Earth,TRUE,G/878/P,Andromeda,20,FALSE,0,0,0,0,0,Franda Vales,FALSE
5471_01,Earth,FALSE,G/877/S,Andromeda,57,FALSE,685,0,0,0,0,Jeanie Loway,FALSE
5472_01,Earth,FALSE,F/1047/S,Cygnus,37,FALSE,0,0,559,11,0,Jacque Andley,TRUE
5474_01,Earth,TRUE,G/734/S,Andromeda,21,FALSE,0,0,0,0,0,Thew Strony,TRUE
5475_01,Earth,FALSE,F/1134/P,Andromeda,43,FALSE,0,0,1,0,0,Stelle Lowelliott,FALSE
5476_01,Earth,FALSE,G/879/S,Andromeda,49,FALSE,1020,0,2,2,0,Samany Moodsey,TRUE
5477_01,Earth,FALSE,G/880/S,Andromeda,17,FALSE,0,150,166,570,0,Gerte Baxterson,TRUE
5478_01,Mars,FALSE,F/1048/S,Andromeda,29,FALSE,518,0,10,1245,0,Hocorz Prity,FALSE
5479_01,Earth,TRUE,G/881/S,Virgo,36,FALSE,0,0,0,0,0,Timyra Romason,TRUE
5480_01,Europa,FALSE,G/734/S,Andromeda,37,FALSE,31,9307,0,904,11213,Avijava Ellcefulve,FALSE
5483_01,Earth,FALSE,F/1135/P,Cygnus,17,FALSE,2,0,0,0,681,Nadie Waltonnedy,FALSE
5484_01,Mars,TRUE,F/1050/S,Virgo,45,FALSE,0,0,0,0,0,Masal Monie,TRUE
5485_01,Earth,FALSE,G/880/P,Andromeda,20,FALSE,0,9,82,14,704,Kennie Portananney,FALSE
5487_01,Mars,TRUE,F/1136/P,Andromeda,24,FALSE,0,0,0,0,0,Flams Nan,TRUE
5488_01,Europa,TRUE,B/186/P,Andromeda,28,FALSE,0,0,0,0,0,Tares Hoorherve,TRUE
5488_02,Europa,FALSE,B/186/P,Andromeda,15,FALSE,0,22,6805,0,531,Acrabik Hoorherve,TRUE
5488_03,Europa,FALSE,B/186/P,Andromeda,53,FALSE,0,6634,0,5047,108,Krabius Hoorherve,FALSE
5488_04,Europa,TRUE,B/186/P,Andromeda,51,FALSE,0,0,0,0,0,Weidus Hoorherve,TRUE
5489_01,Earth,TRUE,G/881/P,Andromeda,14,FALSE,0,0,0,0,0,Glendy Welles,TRUE
5489_02,Earth,TRUE,G/881/P,Andromeda,1,FALSE,0,0,0,0,0,Benew Welles,FALSE
5490_01,Mars,FALSE,F/1137/P,Andromeda,26,FALSE,665,76,0,1478,0,Grog Emead,FALSE
5491_01,Earth,FALSE,G/882/S,Andromeda,20,FALSE,0,0,499,285,103,Anthia Solon,FALSE
5492_01,Earth,FALSE,F/1052/S,Andromeda,23,FALSE,0,551,59,720,14,Keithy Prinson,FALSE
5494_01,Earth,FALSE,F/1053/S,Andromeda,22,FALSE,658,0,0,161,3,Tonald Keithunts,TRUE
5496_01,Earth,TRUE,G/882/P,Virgo,22,FALSE,0,0,0,0,0,Wayney Charryerry,TRUE
5497_01,Europa,TRUE,B/210/S,Andromeda,13,FALSE,0,0,0,0,0,Taurah Covetive,TRUE
5497_02,Europa,FALSE,B/210/S,Andromeda,28,FALSE,0,0,0,0,0,Edaron Covetive,TRUE
5499_01,Earth,TRUE,G/884/S,Andromeda,40,FALSE,0,0,0,0,0,Brank Hickley,TRUE
5500_01,Mars,FALSE,D/175/P,Virgo,21,FALSE,4027,0,47,83,0,Bar Cuche,FALSE
5501_01,Earth,FALSE,G/885/S,Andromeda,35,FALSE,702,104,5,76,0,Camily Alldson,TRUE
5504_01,Earth,FALSE,F/1140/P,Andromeda,22,FALSE,142,1307,0,0,0,Greggy Benderez,FALSE
5506_01,Europa,TRUE,D/166/S,Andromeda,37,FALSE,0,0,0,0,0,Phecca Speedgear,TRUE
5507_01,Mars,FALSE,E/356/S,Andromeda,21,FALSE,0,0,0,0,0,Blakes Saf,FALSE
5508_01,Earth,FALSE,G/734/S,Andromeda,50,FALSE,0,358,0,620,4,Margio Potters,FALSE
5509_01,Earth,FALSE,F/1055/S,Andromeda,27,FALSE,0,0,800,0,0,Allene Douglasen,TRUE
5510_01,Earth,TRUE,G/887/S,Andromeda,20,FALSE,0,0,0,0,0,Stance Ingston,TRUE
5511_01,Earth,TRUE,G/884/P,Andromeda,15,FALSE,0,0,0,0,0,Leen Gallenry,TRUE
5511_02,Earth,FALSE,E/346/P,Cygnus,25,FALSE,39,0,169,20,1403,Mela Gallenry,FALSE
5512_01,Europa,FALSE,A/67/S,Virgo,31,FALSE,0,225,0,301,4090,Fomalik Chsere,FALSE
5512_02,Europa,FALSE,B/211/S,Virgo,24,FALSE,0,8162,1044,699,46,Sadaron Chsere,TRUE
5514_01,Earth,TRUE,G/889/S,Andromeda,18,FALSE,0,0,0,0,0,Bretty Monroellynn,TRUE
5514_02,Earth,TRUE,G/889/S,Cygnus,2,FALSE,0,0,0,0,0,Shanie Monroellynn,TRUE
5514_03,Earth,FALSE,G/889/S,Andromeda,27,FALSE,0,6,0,814,107,Ton Monroellynn,TRUE
5514_04,Earth,FALSE,G/889/S,Andromeda,0,FALSE,0,0,0,0,0,Jodip Monroellynn,TRUE
5515_01,Earth,FALSE,F/1141/P,Andromeda,22,FALSE,758,0,46,0,0,Feryla Prestonard,FALSE
5517_01,Mars,FALSE,E/357/S,Andromeda,24,FALSE,0,0,0,0,0,Totax Brazo,FALSE
5520_01,Earth,FALSE,G/890/S,Andromeda,56,FALSE,0,4,778,0,0,Vanard Nasquez,TRUE
5521_01,Earth,FALSE,F/1058/S,Andromeda,28,FALSE,0,0,0,676,124,Ireene Boltertley,FALSE
5522_01,Earth,FALSE,E/358/S,Virgo,42,FALSE,31,0,0,635,0,Carold Hinglendez,TRUE
5522_02,Earth,FALSE,F/1059/S,Andromeda,20,FALSE,0,0,0,703,0,Ollip Hinglendez,TRUE
5522_03,Earth,FALSE,F/1059/S,Andromeda,27,FALSE,508,585,9,0,0,Elanie Hinglendez,TRUE
5523_01,Earth,FALSE,G/885/P,Cygnus,29,FALSE,0,0,20,0,402,Rician Pearsalason,FALSE
5524_01,Earth,FALSE,F/1060/S,Virgo,36,FALSE,85,0,545,15,0,Melica Hendrys,TRUE
5526_01,Earth,FALSE,F/1061/S,Andromeda,23,FALSE,0,0,4,145,0,Kaye Stroyledgez,FALSE
5526_02,Earth,TRUE,G/891/S,Andromeda,64,FALSE,0,0,0,0,0,Eleah Stroyledgez,TRUE
5527_01,Earth,FALSE,G/886/P,Andromeda,19,FALSE,1,1,0,0,1755,Pamiea Dickman,FALSE
5527_02,Earth,TRUE,G/886/P,Virgo,1,FALSE,0,0,0,0,0,Bellee Dickman,FALSE
5527_03,Earth,TRUE,G/886/P,Andromeda,49,FALSE,0,0,0,0,0,Alraium Disivering,FALSE
5527_04,Earth,TRUE,G/886/P,Virgo,0,FALSE,0,0,0,0,0,Almara Dickman,TRUE
5528_01,Earth,FALSE,F/1143/P,Andromeda,18,FALSE,0,288,35,0,435,Hanna Peckerson,FALSE
5529_01,Europa,FALSE,C/174/P,Virgo,39,FALSE,5645,132,0,1,1814,Sabi Unfile,FALSE
5530_01,Mars,FALSE,E/347/P,Andromeda,37,FALSE,10,20,868,115,0,Eerch Mesty,FALSE
5530_02,Mars,TRUE,F/1144/P,Andromeda,44,FALSE,0,0,0,0,0,Mondax Mesty,TRUE
5531_01,Mars,FALSE,F/1145/P,Cygnus,43,FALSE,817,0,617,0,0,Ste Brity,FALSE
5531_02,Mars,TRUE,F/1145/P,Andromeda,33,FALSE,0,0,0,0,0,Gut Brity,TRUE
5535_01,Earth,FALSE,G/893/S,Andromeda,20,FALSE,41,222,0,43,601,Nichad Arner,TRUE
5535_02,Earth,FALSE,G/893/S,Andromeda,0,FALSE,0,0,0,0,0,Meline Arner,TRUE
5535_03,Earth,FALSE,G/893/S,Virgo,4,FALSE,0,0,0,0,0,Blanie Arner,TRUE
5536_01,Mars,TRUE,F/1062/S,Andromeda,20,FALSE,0,0,0,0,0,Walles Pure,TRUE
5537_01,Mars,FALSE,F/1063/S,Andromeda,50,FALSE,690,0,30,762,428,Herms Bancy,FALSE
5538_01,Mars,TRUE,F/1146/P,Andromeda,47,FALSE,0,0,0,0,0,Diedow Gele,TRUE
5538_02,Mars,TRUE,F/1146/P,Andromeda,17,FALSE,0,0,0,0,0,Hocks Gele,TRUE
5539_01,Europa,FALSE,B/187/P,Andromeda,26,FALSE,0,1583,0,232,8040,Tarf Officled,FALSE
5540_01,Earth,FALSE,E/360/S,Andromeda,21,FALSE,39,360,0,0,0,Berly Andackson,TRUE
5541_01,Mars,TRUE,F/1147/P,Andromeda,20,FALSE,0,0,0,0,0,Cornys Kra,TRUE
5543_01,Europa,TRUE,C/175/P,Andromeda,26,FALSE,0,0,0,0,0,Hekaton Platch,TRUE
